"replication","tau","estimator","window","window_left","window_right","any_accepted","all_accepted","left_endpoint_accepted","right_endpoint_accepted","n_accepted_gridpoints","n_accepted_components_grid","min_accepted_alpha","max_accepted_alpha","alpha_hat_grid","min_W","n_alpha_success_full","n_alpha_failure_full","any_accept_left_outer","any_accept_right_outer","all_accept_left_outer","all_accept_right_outer","W_minus40","W_minus30","W_30","W_40","left_tail_label","right_tail_label"
4,0.9,"DML-IVQR","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,396,6,-40,40,3,0.308834116331789,400,1,TRUE,TRUE,TRUE,TRUE,2.55380643725589,4.28660785124345,2.15397316101118,1.93011525794409,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"Oracle-GMM","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,-26.6,0.00188337853707723,401,0,TRUE,TRUE,TRUE,TRUE,0.271505603039025,0.829684879063217,0.549204464634913,0.42065832158776,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"Oracle-GMM","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,-26.6,0.00188337853707723,401,0,TRUE,TRUE,TRUE,TRUE,0.271505603039025,0.829684879063217,0.549204464634913,0.42065832158776,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"Oracle-GMM","[-10,10]",-10,10,TRUE,TRUE,TRUE,TRUE,101,1,-10,10,-26.6,0.00188337853707723,401,0,TRUE,TRUE,TRUE,TRUE,0.271505603039025,0.829684879063217,0.549204464634913,0.42065832158776,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"Oracle-GMM","[-20,20]",-20,20,TRUE,TRUE,TRUE,TRUE,201,1,-20,20,-26.6,0.00188337853707723,401,0,TRUE,TRUE,TRUE,TRUE,0.271505603039025,0.829684879063217,0.549204464634913,0.42065832158776,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"Oracle-GMM","[-40,40]",-40,40,TRUE,TRUE,TRUE,TRUE,401,1,-40,40,-26.6,0.00188337853707723,401,0,TRUE,TRUE,TRUE,TRUE,0.271505603039025,0.829684879063217,0.549204464634913,0.42065832158776,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"Full-GMM","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,-7.2,0.00104465941078895,401,0,TRUE,TRUE,TRUE,TRUE,4.21673124012939,0.926207446563586,2.15886599725668,0.442784924292857,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"Full-GMM","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,-7.2,0.00104465941078895,401,0,TRUE,TRUE,TRUE,TRUE,4.21673124012939,0.926207446563586,2.15886599725668,0.442784924292857,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"Full-GMM","[-10,10]",-10,10,TRUE,TRUE,TRUE,TRUE,101,1,-10,10,-7.2,0.00104465941078895,401,0,TRUE,TRUE,TRUE,TRUE,4.21673124012939,0.926207446563586,2.15886599725668,0.442784924292857,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"Full-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,200,2,-20,20,-7.2,0.00104465941078895,401,0,TRUE,TRUE,TRUE,TRUE,4.21673124012939,0.926207446563586,2.15886599725668,0.442784924292857,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"Full-GMM","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,400,2,-40,40,-7.2,0.00104465941078895,401,0,TRUE,TRUE,TRUE,TRUE,4.21673124012939,0.926207446563586,2.15886599725668,0.442784924292857,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"DML-IVQR","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,5.40000000000001,0.137934211597838,401,0,TRUE,TRUE,TRUE,TRUE,1.68884046848572,3.03602519967881,1.0146176975981,1.23526142630724,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"DML-IVQR","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,5.40000000000001,0.137934211597838,401,0,TRUE,TRUE,TRUE,TRUE,1.68884046848572,3.03602519967881,1.0146176975981,1.23526142630724,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"DML-IVQR","[-10,10]",-10,10,TRUE,FALSE,TRUE,FALSE,100,1,-10,9.8,5.40000000000001,0.137934211597838,401,0,TRUE,TRUE,TRUE,TRUE,1.68884046848572,3.03602519967881,1.0146176975981,1.23526142630724,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"DML-IVQR","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,189,6,-20,20,5.40000000000001,0.137934211597838,401,0,TRUE,TRUE,TRUE,TRUE,1.68884046848572,3.03602519967881,1.0146176975981,1.23526142630724,"tail unresolved within search range","tail unresolved within search range"
5,0.1,"DML-IVQR","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,379,12,-40,40,5.40000000000001,0.137934211597838,401,0,TRUE,TRUE,TRUE,TRUE,1.68884046848572,3.03602519967881,1.0146176975981,1.23526142630724,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"Oracle-GMM","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,0.600000000000001,0.2345540638533,401,0,TRUE,TRUE,TRUE,TRUE,0.956905618578349,1.06940339853444,0.990952529110915,0.418236191569416,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"Oracle-GMM","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,0.600000000000001,0.2345540638533,401,0,TRUE,TRUE,TRUE,TRUE,0.956905618578349,1.06940339853444,0.990952529110915,0.418236191569416,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"Oracle-GMM","[-10,10]",-10,10,TRUE,TRUE,TRUE,TRUE,101,1,-10,10,0.600000000000001,0.2345540638533,401,0,TRUE,TRUE,TRUE,TRUE,0.956905618578349,1.06940339853444,0.990952529110915,0.418236191569416,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"Oracle-GMM","[-20,20]",-20,20,TRUE,TRUE,TRUE,TRUE,201,1,-20,20,0.600000000000001,0.2345540638533,401,0,TRUE,TRUE,TRUE,TRUE,0.956905618578349,1.06940339853444,0.990952529110915,0.418236191569416,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"Oracle-GMM","[-40,40]",-40,40,TRUE,TRUE,TRUE,TRUE,401,1,-40,40,0.600000000000001,0.2345540638533,401,0,TRUE,TRUE,TRUE,TRUE,0.956905618578349,1.06940339853444,0.990952529110915,0.418236191569416,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"Full-GMM","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,-39.2,0.00598230829459907,401,0,TRUE,TRUE,TRUE,TRUE,2.60762426018571,1.54354444693646,1.44940394289455,0.552499378445213,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"Full-GMM","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,-39.2,0.00598230829459907,401,0,TRUE,TRUE,TRUE,TRUE,2.60762426018571,1.54354444693646,1.44940394289455,0.552499378445213,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"Full-GMM","[-10,10]",-10,10,TRUE,TRUE,TRUE,TRUE,101,1,-10,10,-39.2,0.00598230829459907,401,0,TRUE,TRUE,TRUE,TRUE,2.60762426018571,1.54354444693646,1.44940394289455,0.552499378445213,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"Full-GMM","[-20,20]",-20,20,TRUE,TRUE,TRUE,TRUE,201,1,-20,20,-39.2,0.00598230829459907,401,0,TRUE,TRUE,TRUE,TRUE,2.60762426018571,1.54354444693646,1.44940394289455,0.552499378445213,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"Full-GMM","[-40,40]",-40,40,TRUE,TRUE,TRUE,TRUE,401,1,-40,40,-39.2,0.00598230829459907,401,0,TRUE,TRUE,TRUE,TRUE,2.60762426018571,1.54354444693646,1.44940394289455,0.552499378445213,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"DML-IVQR","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,6.40000000000001,0.00307473410757233,401,0,TRUE,TRUE,FALSE,TRUE,5.57413410044024,5.82206790526569,0.408480671662661,4.2165928075441,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"DML-IVQR","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,50,2,-5,5,6.40000000000001,0.00307473410757233,401,0,TRUE,TRUE,FALSE,TRUE,5.57413410044024,5.82206790526569,0.408480671662661,4.2165928075441,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"DML-IVQR","[-10,10]",-10,10,TRUE,FALSE,FALSE,TRUE,95,5,-9.8,10,6.40000000000001,0.00307473410757233,401,0,TRUE,TRUE,FALSE,TRUE,5.57413410044024,5.82206790526569,0.408480671662661,4.2165928075441,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"DML-IVQR","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,152,8,-20,20,6.40000000000001,0.00307473410757233,401,0,TRUE,TRUE,FALSE,TRUE,5.57413410044024,5.82206790526569,0.408480671662661,4.2165928075441,"tail unresolved within search range","tail unresolved within search range"
5,0.5,"DML-IVQR","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,336,15,-40,40,6.40000000000001,0.00307473410757233,401,0,TRUE,TRUE,FALSE,TRUE,5.57413410044024,5.82206790526569,0.408480671662661,4.2165928075441,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"Oracle-GMM","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,23,0.00145966148955919,401,0,TRUE,TRUE,TRUE,TRUE,1.36909796161293,0.331197867212428,0.114043359531267,0.502761890800711,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"Oracle-GMM","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,23,0.00145966148955919,401,0,TRUE,TRUE,TRUE,TRUE,1.36909796161293,0.331197867212428,0.114043359531267,0.502761890800711,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"Oracle-GMM","[-10,10]",-10,10,TRUE,TRUE,TRUE,TRUE,101,1,-10,10,23,0.00145966148955919,401,0,TRUE,TRUE,TRUE,TRUE,1.36909796161293,0.331197867212428,0.114043359531267,0.502761890800711,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"Oracle-GMM","[-20,20]",-20,20,TRUE,TRUE,TRUE,TRUE,201,1,-20,20,23,0.00145966148955919,401,0,TRUE,TRUE,TRUE,TRUE,1.36909796161293,0.331197867212428,0.114043359531267,0.502761890800711,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"Oracle-GMM","[-40,40]",-40,40,TRUE,TRUE,TRUE,TRUE,401,1,-40,40,23,0.00145966148955919,401,0,TRUE,TRUE,TRUE,TRUE,1.36909796161293,0.331197867212428,0.114043359531267,0.502761890800711,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"Full-GMM","[-3,5]",-3,5,TRUE,FALSE,TRUE,TRUE,38,3,-3,5,14,0.00618124603220632,401,0,TRUE,TRUE,TRUE,TRUE,2.22979424659988,0.990823514835851,1.0282035736014,0.414111912885068,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"Full-GMM","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,47,4,-5,5,14,0.00618124603220632,401,0,TRUE,TRUE,TRUE,TRUE,2.22979424659988,0.990823514835851,1.0282035736014,0.414111912885068,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"Full-GMM","[-10,10]",-10,10,TRUE,FALSE,TRUE,TRUE,97,4,-10,10,14,0.00618124603220632,401,0,TRUE,TRUE,TRUE,TRUE,2.22979424659988,0.990823514835851,1.0282035736014,0.414111912885068,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"Full-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,197,4,-20,20,14,0.00618124603220632,401,0,TRUE,TRUE,TRUE,TRUE,2.22979424659988,0.990823514835851,1.0282035736014,0.414111912885068,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"Full-GMM","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,397,4,-40,40,14,0.00618124603220632,401,0,TRUE,TRUE,TRUE,TRUE,2.22979424659988,0.990823514835851,1.0282035736014,0.414111912885068,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"DML-IVQR","[-3,5]",-3,5,TRUE,FALSE,FALSE,TRUE,32,4,-2.2,5,11.4,0.0142901951309574,401,0,TRUE,TRUE,TRUE,TRUE,0.970776634744867,1.72649342067729,0.466017000910259,0.346422984107024,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"DML-IVQR","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,33,5,-5,5,11.4,0.0142901951309574,401,0,TRUE,TRUE,TRUE,TRUE,0.970776634744867,1.72649342067729,0.466017000910259,0.346422984107024,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"DML-IVQR","[-10,10]",-10,10,TRUE,FALSE,TRUE,TRUE,73,10,-10,10,11.4,0.0142901951309574,401,0,TRUE,TRUE,TRUE,TRUE,0.970776634744867,1.72649342067729,0.466017000910259,0.346422984107024,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"DML-IVQR","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,173,10,-20,20,11.4,0.0142901951309574,401,0,TRUE,TRUE,TRUE,TRUE,0.970776634744867,1.72649342067729,0.466017000910259,0.346422984107024,"tail unresolved within search range","tail unresolved within search range"
5,0.9,"DML-IVQR","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,373,10,-40,40,11.4,0.0142901951309574,401,0,TRUE,TRUE,TRUE,TRUE,0.970776634744867,1.72649342067729,0.466017000910259,0.346422984107024,"tail unresolved within search range","tail unresolved within search range"
6,0.1,"Oracle-GMM","[-3,5]",-3,5,TRUE,FALSE,TRUE,TRUE,40,2,-3,5,18.4,0.0159246480132047,401,0,TRUE,TRUE,TRUE,TRUE,1.34215098981215,0.533442500342525,3.69703503404052,1.69816043269484,"tail unresolved within search range","tail unresolved within search range"
6,0.1,"Oracle-GMM","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,50,2,-5,5,18.4,0.0159246480132047,401,0,TRUE,TRUE,TRUE,TRUE,1.34215098981215,0.533442500342525,3.69703503404052,1.69816043269484,"tail unresolved within search range","tail unresolved within search range"
6,0.1,"Oracle-GMM","[-10,10]",-10,10,TRUE,FALSE,TRUE,TRUE,100,2,-10,10,18.4,0.0159246480132047,401,0,TRUE,TRUE,TRUE,TRUE,1.34215098981215,0.533442500342525,3.69703503404052,1.69816043269484,"tail unresolved within search range","tail unresolved within search range"
6,0.1,"Oracle-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,200,2,-20,20,18.4,0.0159246480132047,401,0,TRUE,TRUE,TRUE,TRUE,1.34215098981215,0.533442500342525,3.69703503404052,1.69816043269484,"tail unresolved within search range","tail unresolved within search range"
6,0.1,"Oracle-GMM","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,400,2,-40,40,18.4,0.0159246480132047,401,0,TRUE,TRUE,TRUE,TRUE,1.34215098981215,0.533442500342525,3.69703503404052,1.69816043269484,"tail unresolved within search range","tail unresolved within search range"
6,0.1,"Full-GMM","[-3,5]",-3,5,TRUE,FALSE,TRUE,TRUE,40,2,-3,5,28.8,0.0466977382280828,401,0,TRUE,TRUE,FALSE,FALSE,1.00772635484936,0.978533436284356,0.160607983441274,0.690666567498938,"tail unresolved within search range","tail unresolved within search range"
6,0.1,"Full-GMM","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,50,2,-5,5,28.8,0.0466977382280828,401,0,TRUE,TRUE,FALSE,FALSE,1.00772635484936,0.978533436284356,0.160607983441274,0.690666567498938,"tail unresolved within search range","tail unresolved within search range"
6,0.1,"Full-GMM","[-10,10]",-10,10,TRUE,FALSE,TRUE,TRUE,98,4,-10,10,28.8,0.0466977382280828,401,0,TRUE,TRUE,FALSE,FALSE,1.00772635484936,0.978533436284356,0.160607983441274,0.690666567498938,"tail unresolved within search range","tail unresolved within search range"
6,0.1,"Full-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,FALSE,188,8,-20,18.8,28.8,0.0466977382280828,401,0,TRUE,TRUE,FALSE,FALSE,1.00772635484936,0.978533436284356,0.160607983441274,0.690666567498938,"tail unresolved within search range","tail unresolved within search range"
6,0.1,"Full-GMM","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,371,22,-40,40,28.8,0.0466977382280828,401,0,TRUE,TRUE,FALSE,FALSE,1.00772635484936,0.978533436284356,0.160607983441274,0.690666567498938,"tail unresolved within search range","tail unresolved within search range"
6,0.1,"DML-IVQR","[-3,5]",-3,5,TRUE,FALSE,FALSE,TRUE,34,1,-1.59999999999999,5,-0.599999999999994,0.174540476969081,401,0,FALSE,TRUE,FALSE,TRUE,27.6437360827155,23.8747523110858,3.81166239424788,4.27034362745836,"no acceptance near search boundary","tail unresolved within search range"
6,0.1,"DML-IVQR","[-5,5]",-5,5,TRUE,FALSE,FALSE,TRUE,34,1,-1.59999999999999,5,-0.599999999999994,0.174540476969081,401,0,FALSE,TRUE,FALSE,TRUE,27.6437360827155,23.8747523110858,3.81166239424788,4.27034362745836,"no acceptance near search boundary","tail unresolved within search range"
6,0.1,"DML-IVQR","[-10,10]",-10,10,TRUE,FALSE,FALSE,FALSE,47,3,-1.59999999999999,9.8,-0.599999999999994,0.174540476969081,401,0,FALSE,TRUE,FALSE,TRUE,27.6437360827155,23.8747523110858,3.81166239424788,4.27034362745836,"no acceptance near search boundary","tail unresolved within search range"
6,0.1,"DML-IVQR","[-20,20]",-20,20,TRUE,FALSE,FALSE,FALSE,47,3,-1.59999999999999,9.8,-0.599999999999994,0.174540476969081,401,0,FALSE,TRUE,FALSE,TRUE,27.6437360827155,23.8747523110858,3.81166239424788,4.27034362745836,"no acceptance near search boundary","tail unresolved within search range"
6,0.1,"DML-IVQR","[-40,40]",-40,40,TRUE,FALSE,FALSE,TRUE,144,5,-1.59999999999999,40,-0.599999999999994,0.174540476969081,401,0,FALSE,TRUE,FALSE,TRUE,27.6437360827155,23.8747523110858,3.81166239424788,4.27034362745836,"no acceptance near search boundary","tail unresolved within search range"
6,0.5,"Oracle-GMM","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,3.2,0.025215858330831,401,0,TRUE,TRUE,TRUE,TRUE,2.20409765529041,2.64445806069962,2.64969963668741,2.70770668092293,"tail unresolved within search range","tail unresolved within search range"
6,0.5,"Oracle-GMM","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,3.2,0.025215858330831,401,0,TRUE,TRUE,TRUE,TRUE,2.20409765529041,2.64445806069962,2.64969963668741,2.70770668092293,"tail unresolved within search range","tail unresolved within search range"
6,0.5,"Oracle-GMM","[-10,10]",-10,10,TRUE,TRUE,TRUE,TRUE,101,1,-10,10,3.2,0.025215858330831,401,0,TRUE,TRUE,TRUE,TRUE,2.20409765529041,2.64445806069962,2.64969963668741,2.70770668092293,"tail unresolved within search range","tail unresolved within search range"
6,0.5,"Oracle-GMM","[-20,20]",-20,20,TRUE,TRUE,TRUE,TRUE,201,1,-20,20,3.2,0.025215858330831,401,0,TRUE,TRUE,TRUE,TRUE,2.20409765529041,2.64445806069962,2.64969963668741,2.70770668092293,"tail unresolved within search range","tail unresolved within search range"
6,0.5,"Oracle-GMM","[-40,40]",-40,40,TRUE,TRUE,TRUE,TRUE,401,1,-40,40,3.2,0.025215858330831,401,0,TRUE,TRUE,TRUE,TRUE,2.20409765529041,2.64445806069962,2.64969963668741,2.70770668092293,"tail unresolved within search range","tail unresolved within search range"
6,0.5,"Full-GMM","[-3,5]",-3,5,TRUE,FALSE,TRUE,TRUE,37,4,-3,5,2.6,0.215592808917638,401,0,TRUE,TRUE,FALSE,FALSE,4.67844347606144,4.25185086416958,5.58990051080526,5.65324297642738,"tail unresolved within search range","tail unresolved within search range"
6,0.5,"Full-GMM","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,43,6,-5,5,2.6,0.215592808917638,401,0,TRUE,TRUE,FALSE,FALSE,4.67844347606144,4.25185086416958,5.58990051080526,5.65324297642738,"tail unresolved within search range","tail unresolved within search range"
6,0.5,"Full-GMM","[-10,10]",-10,10,TRUE,FALSE,FALSE,TRUE,64,15,-9.6,10,2.6,0.215592808917638,401,0,TRUE,TRUE,FALSE,FALSE,4.67844347606144,4.25185086416958,5.58990051080526,5.65324297642738,"tail unresolved within search range","tail unresolved within search range"
6,0.5,"Full-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,FALSE,101,38,-20,19.2,2.6,0.215592808917638,401,0,TRUE,TRUE,FALSE,FALSE,4.67844347606144,4.25185086416958,5.58990051080526,5.65324297642738,"tail unresolved within search range","tail unresolved within search range"
6,0.5,"Full-GMM","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,222,87,-40,40,2.6,0.215592808917638,401,0,TRUE,TRUE,FALSE,FALSE,4.67844347606144,4.25185086416958,5.58990051080526,5.65324297642738,"tail unresolved within search range","tail unresolved within search range"
6,0.5,"DML-IVQR","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,1.40000000000001,0.129393802972965,401,0,TRUE,TRUE,TRUE,TRUE,1.5914966261167,1.70563252220116,2.29519279863776,0.981188845226315,"tail unresolved within search range","tail unresolved within search range"
6,0.5,"DML-IVQR","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,1.40000000000001,0.129393802972965,401,0,TRUE,TRUE,TRUE,TRUE,1.5914966261167,1.70563252220116,2.29519279863776,0.981188845226315,"tail unresolved within search range","tail unresolved within search range"
6,0.5,"DML-IVQR","[-10,10]",-10,10,TRUE,TRUE,TRUE,TRUE,101,1,-10,10,1.40000000000001,0.129393802972965,401,0,TRUE,TRUE,TRUE,TRUE,1.5914966261167,1.70563252220116,2.29519279863776,0.981188845226315,"tail unresolved within search range","tail unresolved within search range"
6,0.5,"DML-IVQR","[-20,20]",-20,20,TRUE,TRUE,TRUE,TRUE,201,1,-20,20,1.40000000000001,0.129393802972965,401,0,TRUE,TRUE,TRUE,TRUE,1.5914966261167,1.70563252220116,2.29519279863776,0.981188845226315,"tail unresolved within search range","tail unresolved within search range"
6,0.5,"DML-IVQR","[-40,40]",-40,40,TRUE,TRUE,TRUE,TRUE,401,1,-40,40,1.40000000000001,0.129393802972965,401,0,TRUE,TRUE,TRUE,TRUE,1.5914966261167,1.70563252220116,2.29519279863776,0.981188845226315,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"Oracle-GMM","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,4,0.11893381856632,401,0,TRUE,TRUE,TRUE,TRUE,2.67085691192398,3.88672480884689,1.98589142198707,2.11912540959344,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"Oracle-GMM","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,4,0.11893381856632,401,0,TRUE,TRUE,TRUE,TRUE,2.67085691192398,3.88672480884689,1.98589142198707,2.11912540959344,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"Oracle-GMM","[-10,10]",-10,10,TRUE,TRUE,TRUE,TRUE,101,1,-10,10,4,0.11893381856632,401,0,TRUE,TRUE,TRUE,TRUE,2.67085691192398,3.88672480884689,1.98589142198707,2.11912540959344,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"Oracle-GMM","[-20,20]",-20,20,TRUE,TRUE,TRUE,TRUE,201,1,-20,20,4,0.11893381856632,401,0,TRUE,TRUE,TRUE,TRUE,2.67085691192398,3.88672480884689,1.98589142198707,2.11912540959344,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"Oracle-GMM","[-40,40]",-40,40,TRUE,TRUE,TRUE,TRUE,401,1,-40,40,4,0.11893381856632,401,0,TRUE,TRUE,TRUE,TRUE,2.67085691192398,3.88672480884689,1.98589142198707,2.11912540959344,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"Full-GMM","[-3,5]",-3,5,TRUE,FALSE,TRUE,FALSE,38,3,-3,4.8,-9,0.0148003284239709,401,0,TRUE,TRUE,FALSE,FALSE,0.600426847340834,0.646233325007807,1.90906325678336,1.74692722878,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"Full-GMM","[-5,5]",-5,5,TRUE,FALSE,TRUE,FALSE,48,3,-5,4.8,-9,0.0148003284239709,401,0,TRUE,TRUE,FALSE,FALSE,0.600426847340834,0.646233325007807,1.90906325678336,1.74692722878,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"Full-GMM","[-10,10]",-10,10,TRUE,FALSE,FALSE,TRUE,93,6,-9.6,10,-9,0.0148003284239709,401,0,TRUE,TRUE,FALSE,FALSE,0.600426847340834,0.646233325007807,1.90906325678336,1.74692722878,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"Full-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,190,10,-20,20,-9,0.0148003284239709,401,0,TRUE,TRUE,FALSE,FALSE,0.600426847340834,0.646233325007807,1.90906325678336,1.74692722878,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"Full-GMM","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,376,23,-40,40,-9,0.0148003284239709,401,0,TRUE,TRUE,FALSE,FALSE,0.600426847340834,0.646233325007807,1.90906325678336,1.74692722878,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"DML-IVQR","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,-4.6,0.0552726359699447,401,0,TRUE,TRUE,TRUE,FALSE,1.27131140928932,1.53406734082981,4.85618470452742,6.28768966147531,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"DML-IVQR","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,-4.6,0.0552726359699447,401,0,TRUE,TRUE,TRUE,FALSE,1.27131140928932,1.53406734082981,4.85618470452742,6.28768966147531,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"DML-IVQR","[-10,10]",-10,10,TRUE,TRUE,TRUE,TRUE,101,1,-10,10,-4.6,0.0552726359699447,401,0,TRUE,TRUE,TRUE,FALSE,1.27131140928932,1.53406734082981,4.85618470452742,6.28768966147531,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"DML-IVQR","[-20,20]",-20,20,TRUE,TRUE,TRUE,TRUE,201,1,-20,20,-4.6,0.0552726359699447,401,0,TRUE,TRUE,TRUE,FALSE,1.27131140928932,1.53406734082981,4.85618470452742,6.28768966147531,"tail unresolved within search range","tail unresolved within search range"
6,0.9,"DML-IVQR","[-40,40]",-40,40,TRUE,FALSE,TRUE,FALSE,397,4,-40,39.8,-4.6,0.0552726359699447,401,0,TRUE,TRUE,TRUE,FALSE,1.27131140928932,1.53406734082981,4.85618470452742,6.28768966147531,"tail unresolved within search range","tail unresolved within search range"
7,0.1,"Oracle-GMM","[-3,5]",-3,5,TRUE,FALSE,TRUE,FALSE,24,3,-3,2.40000000000001,-27.4,0.00734936087988,401,0,TRUE,TRUE,TRUE,FALSE,0.40129315952686,0.909158829118525,6.34950875496968,6.48239414631275,"tail unresolved within search range","tail unresolved within search range"
7,0.1,"Oracle-GMM","[-5,5]",-5,5,TRUE,FALSE,TRUE,FALSE,34,3,-5,2.40000000000001,-27.4,0.00734936087988,401,0,TRUE,TRUE,TRUE,FALSE,0.40129315952686,0.909158829118525,6.34950875496968,6.48239414631275,"tail unresolved within search range","tail unresolved within search range"
