"replication","n","kappa","tau","estimator","alpha","W","critical_value","accepted","status"
1,500,0.1,0.1,"Oracle-GMM",-21.8,0.555725350895968,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-21.6,2.52632840079188,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-21.4,1.65578273472445,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-21.2,1.68574165541275,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-21,1.4266225676142,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-20.8,1.68574754821801,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-20.6,1.68575050746335,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-20.4,1.98394503121133,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-20.2,1.68575643934512,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-20,1.68575940632187,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-19.8,1.60066612461034,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-19.6,0.623907630709345,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-19.4,1.68576827140447,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-19.2,1.68577120145897,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-19,1.68577413417952,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-18.8,1.69778189370783,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-18.6,0.658077468048588,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-18.4,2.84472422288656,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-18.2,1.99672030871259,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-18,0.944388081948125,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-17.8,1.36273890553161,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-17.6,1.99676500689928,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-17.4,1.60696558158985,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-17.2,0.482243618514977,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-17,1.79478814909132,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-16.8,0.976076304457352,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-16.6,1.93909447517638,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-16.4,0.482171477607798,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-16.2,1.38524777823098,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-16,0.657988940309923,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-15.8,1.34580855120673,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-15.6,1.63670701560032,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-15.4,1.99695359535659,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-15.2,1.33887497027245,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-15,0.873743436602621,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-14.8,1.99701222784541,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-14.6,2.55938772381523,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-14.4,1.42547762259457,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-14.2,1.01532286012886,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-14,1.64715343403068,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-13.8,1.19074767206141,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-13.6,0.657896235942476,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-13.4,1.56332916585362,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-13.2,2.27039456958193,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-13,2.85935842193777,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-12.8,2.85934758424097,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-12.6,1.99724992736519,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-12.4,1.68572924814387,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-12.2,1.96596416386473,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-12,1.52193119196494,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-11.8,1.43599016710172,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-11.6,2.00231849285761,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-11.4,2.33678125537073,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-11.2,1.27151847774384,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-11,1.76784862484202,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-10.8,1.71681169176138,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-10.6,0.831274541807926,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-10.4,1.99749095637882,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-10.2,1.33602470146787,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-10,1.99752758185286,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-9.8,1.09662433908427,5.99146454710798,TRUE,"OK"
