"replication","n","tau","kappa","estimator","delta","alpha_false","W_false","rejected_false","status"
1,500,0.9,1,"DML-IVQR",-0.5,1.7815515655446,3.08407913988105,FALSE,"OK"
1,500,0.9,1,"DML-IVQR",-0.25,2.0315515655446,1.33784330795649,FALSE,"OK"
1,500,0.9,1,"DML-IVQR",0.25,2.5315515655446,7.49666424563763,TRUE,"OK"
1,500,0.9,1,"DML-IVQR",0.5,2.7815515655446,19.7108638071046,TRUE,"OK"
1,500,0.9,0.5,"Oracle-GMM",-0.5,1.7815515655446,1.40666931304068,FALSE,"OK"
1,500,0.9,0.5,"Oracle-GMM",-0.25,2.0315515655446,1.04266722454738,FALSE,"OK"
1,500,0.9,0.5,"Oracle-GMM",0.25,2.5315515655446,2.17388275704136,FALSE,"OK"
1,500,0.9,0.5,"Oracle-GMM",0.5,2.7815515655446,4.38321666066674,FALSE,"OK"
1,500,0.9,0.5,"Full-GMM",-0.5,1.7815515655446,0.000791370058455011,FALSE,"OK"
1,500,0.9,0.5,"Full-GMM",-0.25,2.0315515655446,3.29350921210756,FALSE,"OK"
1,500,0.9,0.5,"Full-GMM",0.25,2.5315515655446,8.09744031436505,TRUE,"OK"
1,500,0.9,0.5,"Full-GMM",0.5,2.7815515655446,7.47318681644569,TRUE,"OK"
1,500,0.9,0.5,"DML-IVQR",-0.5,1.7815515655446,2.89190806987043,FALSE,"OK"
1,500,0.9,0.5,"DML-IVQR",-0.25,2.0315515655446,1.83131753732342,FALSE,"OK"
1,500,0.9,0.5,"DML-IVQR",0.25,2.5315515655446,5.32912880015428,FALSE,"OK"
1,500,0.9,0.5,"DML-IVQR",0.5,2.7815515655446,9.3577355557292,TRUE,"OK"
1,500,0.9,0.25,"Oracle-GMM",-0.5,1.7815515655446,0.557775679894669,FALSE,"OK"
1,500,0.9,0.25,"Oracle-GMM",-0.25,2.0315515655446,0.025312185506204,FALSE,"OK"
1,500,0.9,0.25,"Oracle-GMM",0.25,2.5315515655446,1.25898121737273,FALSE,"OK"
1,500,0.9,0.25,"Oracle-GMM",0.5,2.7815515655446,1.63108978549556,FALSE,"OK"
1,500,0.9,0.25,"Full-GMM",-0.5,1.7815515655446,1.5300573052076,FALSE,"OK"
1,500,0.9,0.25,"Full-GMM",-0.25,2.0315515655446,4.26913405139445,FALSE,"OK"
1,500,0.9,0.25,"Full-GMM",0.25,2.5315515655446,1.66755988629755,FALSE,"OK"
1,500,0.9,0.25,"Full-GMM",0.5,2.7815515655446,2.76507978990332,FALSE,"OK"
1,500,0.9,0.25,"DML-IVQR",-0.5,1.7815515655446,2.41692727592706,FALSE,"OK"
1,500,0.9,0.25,"DML-IVQR",-0.25,2.0315515655446,5.65144524639813,FALSE,"OK"
1,500,0.9,0.25,"DML-IVQR",0.25,2.5315515655446,3.25303640437891,FALSE,"OK"
1,500,0.9,0.25,"DML-IVQR",0.5,2.7815515655446,4.61603159071358,FALSE,"OK"
1,500,0.9,0.1,"Oracle-GMM",-0.5,1.7815515655446,1.30324426339802,FALSE,"OK"
1,500,0.9,0.1,"Oracle-GMM",-0.25,2.0315515655446,0.0645205494045127,FALSE,"OK"
1,500,0.9,0.1,"Oracle-GMM",0.25,2.5315515655446,1.62716081193686,FALSE,"OK"
1,500,0.9,0.1,"Oracle-GMM",0.5,2.7815515655446,0.322502606830471,FALSE,"OK"
1,500,0.9,0.1,"Full-GMM",-0.5,1.7815515655446,3.33692967177085,FALSE,"OK"
1,500,0.9,0.1,"Full-GMM",-0.25,2.0315515655446,0.301603416992277,FALSE,"OK"
1,500,0.9,0.1,"Full-GMM",0.25,2.5315515655446,3.18381408372921,FALSE,"OK"
1,500,0.9,0.1,"Full-GMM",0.5,2.7815515655446,3.73527089176159,FALSE,"OK"
1,500,0.9,0.1,"DML-IVQR",-0.5,1.7815515655446,3.24817112219832,FALSE,"OK"
1,500,0.9,0.1,"DML-IVQR",-0.25,2.0315515655446,3.95433518102393,FALSE,"OK"
1,500,0.9,0.1,"DML-IVQR",0.25,2.5315515655446,1.14342905195663,FALSE,"OK"
1,500,0.9,0.1,"DML-IVQR",0.5,2.7815515655446,2.08022358504001,FALSE,"OK"
1,1000,0.1,1,"Oracle-GMM",-0.5,-0.781551565544601,31.8054186170324,TRUE,"OK"
1,1000,0.1,1,"Oracle-GMM",-0.25,-0.531551565544601,18.2975810565204,TRUE,"OK"
1,1000,0.1,1,"Oracle-GMM",0.25,-0.0315515655446008,1.46447909018651,FALSE,"OK"
1,1000,0.1,1,"Oracle-GMM",0.5,0.218448434455399,15.7561187329018,TRUE,"OK"
1,1000,0.1,1,"Full-GMM",-0.5,-0.781551565544601,34.3409732426054,TRUE,"OK"
1,1000,0.1,1,"Full-GMM",-0.25,-0.531551565544601,31.6213094025263,TRUE,"OK"
1,1000,0.1,1,"Full-GMM",0.25,-0.0315515655446008,0.833235331444886,FALSE,"OK"
1,1000,0.1,1,"Full-GMM",0.5,0.218448434455399,7.22241888477047,TRUE,"OK"
1,1000,0.1,1,"DML-IVQR",-0.5,-0.781551565544601,23.2123504179045,TRUE,"OK"
1,1000,0.1,1,"DML-IVQR",-0.25,-0.531551565544601,4.13675477991372,FALSE,"OK"
1,1000,0.1,1,"DML-IVQR",0.25,-0.0315515655446008,3.16120914581078,FALSE,"OK"
1,1000,0.1,1,"DML-IVQR",0.5,0.218448434455399,9.38688977925164,TRUE,"OK"
1,1000,0.1,0.5,"Oracle-GMM",-0.5,-0.781551565544601,10.5827775751379,TRUE,"OK"
1,1000,0.1,0.5,"Oracle-GMM",-0.25,-0.531551565544601,4.3296352289712,FALSE,"OK"
1,1000,0.1,0.5,"Oracle-GMM",0.25,-0.0315515655446008,4.16105787083184,FALSE,"OK"
1,1000,0.1,0.5,"Oracle-GMM",0.5,0.218448434455399,3.36947160958749,FALSE,"OK"
1,1000,0.1,0.5,"Full-GMM",-0.5,-0.781551565544601,13.9069859666093,TRUE,"OK"
1,1000,0.1,0.5,"Full-GMM",-0.25,-0.531551565544601,3.27549464125225,FALSE,"OK"
1,1000,0.1,0.5,"Full-GMM",0.25,-0.0315515655446008,0.249586139780616,FALSE,"OK"
1,1000,0.1,0.5,"Full-GMM",0.5,0.218448434455399,0.23659848691411,FALSE,"OK"
1,1000,0.1,0.5,"DML-IVQR",-0.5,-0.781551565544601,5.96355721356028,FALSE,"OK"
1,1000,0.1,0.5,"DML-IVQR",-0.25,-0.531551565544601,1.9818615700223,FALSE,"OK"
1,1000,0.1,0.5,"DML-IVQR",0.25,-0.0315515655446008,2.12546202322457,FALSE,"OK"
1,1000,0.1,0.5,"DML-IVQR",0.5,0.218448434455399,0.851173617443337,FALSE,"OK"
1,1000,0.1,0.25,"Oracle-GMM",-0.5,-0.781551565544601,5.51640927544108,FALSE,"OK"
1,1000,0.1,0.25,"Oracle-GMM",-0.25,-0.531551565544601,2.9857272898613,FALSE,"OK"
1,1000,0.1,0.25,"Oracle-GMM",0.25,-0.0315515655446008,1.47950240309745,FALSE,"OK"
1,1000,0.1,0.25,"Oracle-GMM",0.5,0.218448434455399,0.70037978420014,FALSE,"OK"
1,1000,0.1,0.25,"Full-GMM",-0.5,-0.781551565544601,0.744508653050485,FALSE,"OK"
1,1000,0.1,0.25,"Full-GMM",-0.25,-0.531551565544601,0.21509022215645,FALSE,"OK"
1,1000,0.1,0.25,"Full-GMM",0.25,-0.0315515655446008,0.985223369278309,FALSE,"OK"
