"replication","n","kappa","tau","estimator","alpha","W","critical_value","accepted","status"
1,500,0.1,0.5,"Full-GMM",-2.2,5.05767916704517,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",-2,8.22515163689671,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",-1.8,10.0089978888723,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",-1.6,8.91796369370578,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",-1.4,11.5378377410647,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",-1.2,8.35559783228737,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",-1,13.0997247645913,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",-0.8,13.253555514793,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",-0.6,8.206861017492,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",-0.4,9.75813186302449,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",-0.2,8.36648024763828,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",0,5.48373406925128,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",0.2,8.24484950745887,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",0.4,3.38610435679161,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",0.6,6.56303923085305,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",0.8,1.39816467376248,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",1,0.471105655466637,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",1.2,0.395894640971109,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",1.4,0.225887856515188,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",1.6,0.408751803731939,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",1.8,0.170355412340135,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",2,2.89856922824428,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",2.2,0.902298858262262,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",2.4,2.66454217504152,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",2.6,1.32193413812687,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",2.8,2.9296772568615,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",3,5.34363207669081,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",3.2,5.9073423856779,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",3.4,3.64730365810954,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",3.6,6.20755103503383,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",3.8,6.45494509369005,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",4,4.53086276990028,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",4.2,3.37416789828752,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",4.4,5.00290030959352,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",4.6,3.40337771142935,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",4.8,4.32784999464113,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",5,5.21044855532868,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",-3,9.20599236549336,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",-2.8,9.13999449973646,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",-2.6,7.10842577222758,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",-2.4,9.34056731804188,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",-2.2,8.60254236966554,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",-2,10.6909326346666,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",-1.8,10.3429097744459,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",-1.6,9.36346858729951,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",-1.4,9.42330750974762,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",-1.2,11.0791006915714,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",-1,10.2005416698338,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",-0.8,8.66488028039005,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",-0.6,9.57569476614054,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",-0.4,7.52635965620685,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",-0.2,7.34510841813371,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",0,7.36306834244516,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",0.2,3.33481588922401,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",0.4,1.988994494418,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",0.6,2.31203575413496,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",0.8,1.67081016071251,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",1,1.62493097613433,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",1.2,0.425938820182447,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",1.4,0.129423695936292,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",1.6,0.213627944828125,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",1.8,0.000830224415283301,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",2,0.551922536906496,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",2.2,0.625458642518304,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",2.4,1.32161647306594,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",2.6,1.62895884316175,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",2.8,0.605218987913289,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",3,0.405148147684331,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",3.2,1.58365080889016,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",3.4,1.01812604835237,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",3.6,1.64034344085829,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",3.8,2.69478286866093,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",4,3.78331026953856,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",4.2,4.01668412057029,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",4.4,4.75915763037787,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",4.6,5.28816401282287,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"DML-IVQR",4.8,6.42664983271117,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"DML-IVQR",5,5.30488421758437,5.99146454710798,TRUE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-3,8.98156191973135,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-2.8,10.0103182838395,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-2.6,11.5567142286298,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-2.4,11.528782100928,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-2.2,8.71879431017546,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-2,11.4099929024612,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-1.8,10.2404676280573,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-1.6,9.40916667760586,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-1.4,9.05012915870006,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-1.2,12.2459861057956,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-1,8.52953253565805,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-0.8,6.25233728512594,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-0.6,6.07673613816627,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-0.4,4.12165260598555,5.99146454710798,TRUE,"OK"
1,500,0.1,0.9,"Oracle-GMM",-0.2,5.05783809868687,5.99146454710798,TRUE,"OK"
1,500,0.1,0.9,"Oracle-GMM",0,7.75222149069407,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",0.2,7.00326217592335,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",0.4,7.43424470195932,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",0.6,6.75740610794212,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",0.8,7.75584042224037,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",1,7.38812421872425,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",1.2,7.10127748884095,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",1.4,8.989669564515,5.99146454710798,FALSE,"OK"
1,500,0.1,0.9,"Oracle-GMM",1.6,5.45833767423302,5.99146454710798,TRUE,"OK"
